Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
112,1,2,397,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
113,1,2,400,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
114,1,2,403,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
115,1,2,406,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
116,1,2,409,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
117,1,2,412,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
118,1,2,415,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
119,1,2,418,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
120,1,2,421,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
121,1,2,424,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
122,1,2,427,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
123,1,2,430,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
124,1,2,433,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
125,1,3,435,3,TURNING_RIGHT,false,0,4,7,4,1,,,4,4,56
126,1,3,438,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
127,1,3,441,3,ACCELERATING,false,0,4,7,4,1,,,4,4,56
128,1,3,444,3,ACCELERATING,false,0,4,7,5,1,,,4,4,60
129,1,2,446,3,TURNING_LEFT,false,0,4,7,5,1,,,4,4,60
130,1,2,449,3,ACCELERATING,false,0,4,7,6,1,,,4,4,64
131,1,2,452,3,ACCELERATING,false,0,4,7,6,1,,,4,4,64
132,1,2,455,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
133,1,2,458,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
134,1,2,461,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
135,1,2,464,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
136,1,2,467,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
137,1,2,470,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
138,1,1,472,3,TURNING_LEFT,false,0,4,7,6,1,,,5,5,72
139,1,2,474,3,TURNING_RIGHT,false,0,4,7,6,1,,,5,5,72
140,1,3,476,3,TURNING_RIGHT,false,0,4,7,6,1,,,5,5,72
141,1,3,479,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
142,1,3,482,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
143,1,3,485,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
144,1,3,488,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
145,1,3,491,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
146,1,3,494,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
147,1,3,497,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
148,1,2,499,3,TURNING_LEFT,false,0,4,7,6,1,,,5,5,72
149,1,1,501,3,TURNING_LEFT,false,0,4,7,6,1,,,5,5,72
150,1,1,504,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
151,1,1,507,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
152,1,1,510,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
153,1,1,513,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
154,1,1,516,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
155,1,1,519,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
156,1,1,522,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
157,1,1,525,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
158,1,1,528,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
159,1,1,531,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
160,1,1,534,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
161,1,1,537,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
162,1,1,540,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
163,1,1,543,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
164,1,1,546,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
165,1,1,549,3,ACCELERATING,false,0,4,7,6,1,,,5,5,72
166,1,1,551,3,TURNING_LEFT,false,0,4,7,6,1,,,5,6,76
167,1,1,553,3,TURNING_LEFT,false,0,4,7,6,1,,,5,6,76
168,1,2,555,3,TURNING_RIGHT,false,0,4,7,6,1,,,5,6,76
169,1,2,558,3,ACCELERATING,false,0,4,7,6,1,,,5,6,76
170,1,2,561,3,ACCELERATING,false,0,4,7,6,2,,,5,6,80
171,1,3,563,3,TURNING_RIGHT,false,0,4,7,6,2,,,5,6,80
172,1,3,566,3,ACCELERATING,false,0,4,7,6,2,,,5,6,80
173,1,3,569,3,ACCELERATING,false,0,4,7,6,2,,,5,6,80
174,1,3,572,3,ACCELERATING,false,0,4,7,6,2,,,5,6,80
175,1,3,575,0,HIT_WALL,false,0,5,7,6,2,,,5,6,75
176,1,3,575,0,FIXED_CAR,false,0,3,7,6,2,,,5,6,75
177,1,3,578,3,ACCELERATING,false,0,3,8,6,2,,,5,6,79
178,1,3,584,6,ACCELERATING,false,0,3,8,6,2,,,5,6,79
179,1,3,590,6,ACCELERATING,false,0,3,8,6,2,,,5,6,79
180,1,3,596,6,ACCELERATING,false,0,3,8,6,3,,,5,6,83
181,1,3,602,6,ACCELERATING,false,0,3,8,6,3,,,5,6,83
182,1,3,608,6,ACCELERATING,false,0,3,8,7,3,,,5,6,87
183,1,3,614,6,ACCELERATING,false,0,3,8,7,3,,,5,6,87
184,1,4,619,6,TURNING_RIGHT,false,0,3,8,7,3,,,5,6,87
185,1,4,625,6,ACCELERATING,false,0,3,8,7,3,,,5,6,87
186,1,4,631,6,ACCELERATING,false,0,3,8,7,3,,,5,6,87
187,1,4,637,6,ACCELERATING,false,0,3,8,7,3,,,6,6,91
188,1,4,643,6,ACCELERATING,false,0,3,8,7,3,,,6,6,91
189,1,4,649,6,ACCELERATING,false,0,3,8,7,3,,,6,6,91
190,1,4,655,6,ACCELERATING,false,0,3,8,7,3,,,6,6,91
191,1,4,660,6,TURNING_RIGHT,false,0,3,8,7,3,,,6,6,91
192,1,3,665,6,TURNING_LEFT,false,0,3,8,7,3,,,6,6,91
193,1,4,670,0,HIT_WALL,false,0,5,8,7,3,,,7,6,90
194,1,4,670,0,FIXED_CAR,false,0,3,8,7,3,,,7,6,90
195,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
196,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
197,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
198,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
199,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
200,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
201,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
202,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
203,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
204,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
205,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
206,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
207,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
208,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
209,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
210,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
211,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
212,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
213,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
214,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
215,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
216,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
217,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
218,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
219,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
220,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
221,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
222,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
223,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
224,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
225,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
226,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
227,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
228,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
229,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
230,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
231,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
232,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
233,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
234,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
235,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
236,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
237,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
238,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
239,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
240,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
241,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
242,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
243,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
244,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
245,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
246,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
247,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
248,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
249,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
250,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
251,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
252,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
253,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
254,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
255,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
256,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
257,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
258,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
259,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
260,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
261,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
262,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
263,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
264,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
265,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
266,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
267,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
268,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
269,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
270,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
271,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
272,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
273,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
274,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
275,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
276,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
277,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
278,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
279,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
280,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
281,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
282,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
283,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
284,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
285,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
286,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
287,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
288,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
289,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
290,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
291,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
292,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
293,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
294,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
295,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
296,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
297,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
298,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
299,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
300,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
301,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
302,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
303,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
304,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
305,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
306,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
307,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
308,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
309,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
310,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
311,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
312,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
313,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
314,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
315,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
316,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
317,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
318,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
319,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
320,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
321,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
322,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
323,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
324,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
325,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
326,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
327,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
328,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
329,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
330,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
331,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
332,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
333,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
334,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
335,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
336,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
337,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
338,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
339,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
340,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
341,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
342,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
343,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
344,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
345,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
346,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
347,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
348,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
349,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
350,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
351,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
352,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
353,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
354,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
355,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
356,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
357,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
358,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
359,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
360,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
361,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
362,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
363,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
364,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
365,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
366,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
367,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
368,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
369,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
370,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
